Lot Nr.;S16-FC.Sampl.FillingSize (mL);S16-FC.ProducedAmt (EA);S16-FC.ReceivedQty_1 (GM);S16-FC.ReceivedQty_2 (GM);S16-FC.ReceivedQty_Sum (GM);S16-Bulk storage duration_1 (d);S16-Bulk storage duration_2 (d);S16-FC.Sampl.DissolutionTime (min);S16-FC.Sampl.Osmolality (mOsmol/kg);S16-FC.Sampl.pH;S16-FC.Sampl.FII (IU/100 IU FIX);S16-FC.Sampl.FII (IU/mL);S16-FC.Sampl.FVII (IU/100 IU FIX);S16-FC.Sampl.FIXClottingAssay (IU/ml);S16-FC.Sampl.NAPTTRatio;S16-FC.Sampl.ResidualMoisture (%);S16-FC.Sampl.SodiumChloride (mg/ml);S16-FC.Sampl.SodiumCitrate (mg/ml);S 16 Protein [mg/ml];S16 Density [g/mL];FX aus Lims (IU/ml);Grouping1 - Identified_ChangePoints;Grouping2 - PR2583066;Grouping3 - SpecialLots;S15 Ansatzlinie;S15 Abfüllanlage;S15 Gefriertrockner;S15 - Lotsize (g) bzw. theoret. Lotsize (g);S13.Ansatzlinie PA0001 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0001 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0002 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0002 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0015 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0015 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0016 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0016 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0017 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0017 - Stirring Speed 150rpm Duration (min);S14 Filter 1012613;S14 Filter 1019217;S14 Filter 1024279;S14 Filter 1030721;S14 Filter 1031277;S14 Filter 1032679;S14 Filter 1032680;S14 Filter 1046906;S14 Filter 1048615;S14 Filter 1048616;S14 Filter 1051534;S14 Filter 1052502;S14 Filter 1059913;S14 Filter 1065593;S14 Filter 1065594;S14 Filter 1078741;S14 Filter 1081112;S14 Filter 1087049;S14 Filter 1087050;S14 Filter 1087052;S14 Filter 1087053;S14 Filter 1094988;S14 Filter 1094989;S14 Filter 1102978;S14 Filter 1107365;S14 Filter 1109643;S14 Filter 1114076;S14 Filter 1119434;S14 Filter 1119436;S14 Filter 1119437;S14 Filter 1121461;S14 Filter 1125476;S14 Filter 1129766;S14 Filter 1138329;S14 Filter 1141103;S14 Filter 1142255;S14 Filter 1145524;S14 Filter 1148856;S14 Filter 1153062;S14 Filter 1160029;S14 Filter 1160390;S14 Filter 1160743;S14 Filter 1160744;S14 Filter 1164478;S14 Filter 1168562;S14 Filter 1168563;S14 Filter 1170862;S14 Filter 1177379;S14 Filter 1186524;S14 Filter 1193336;S14 Filter 1193337;S14 Filter 1205471;S14 Filter 1217312;S14 Filter 1220903;S14 Filter 1221898;S14 Filter 1222373;S14 Filter 1222374;S14 Filter 1223235;S14 Filter 1226810;S14 Filter 797881;S14 Filter 820891;S14 Filter 825483;S14 Filter 847424;S14 Filter 859241;S14 Filter 861062;S14 Filter 891065;S14 Filter 899401;S14 Filter 904894;S14 Filter 904895;S14 Filter 904896;S14 Filter 915902;S14 Filter 924526;S14 Filter 926060;S14 Filter 950205;S14 Filter 966202;S14 Filter 966203;S14 Filter 971763;S14 Filter 981374;S14 Filter 981375;S14 Filter 995694
C1A037;1200;6219;15928.0;24007.0;39935.0;99.0;64.0;0.4;292;6.935;0.2;0.181;0;115.083;0.94;0.32696547;7.85;3.87;0.81522307;1.0065;0.096;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.1;2;6;63440.0;0.0;0.0;0.0;0.0;86.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A008;600;10201;10511.0;22122.0;32633.0;75.0;47.0;0.31666667;290;6.91;0.1;0.139;0;113.3915;0.89;0.44153324;7.87;3.97;0.81700269;1.0066;0.102;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.1;2;9;52170.0;0.0;0.0;0.0;0.0;88.0;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A039;600;10177;10061.0;23649.0;33710.0;81.0;69.0;1.11666667;291;6.894;0.1;0.15;0;113.4235;0.83;0.40682833;7.85;3.88;0.83841463;1.0066;0.107;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;3.1;3;7;52150.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A038;600;8188;13485.0;13373.0;26858.0;85.0;64.0;1.13333333;291;6.924;0.1;0.153;0;116.61;0.87;0.41813521;7.88;3.91;0.84975546;1.0066;0.109;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;3.1;3;11;42060.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A043;1200;6181;9987.0;18103.0;28090.0;91.0;33.0;0.71666667;291;6.934;0.1;0.157;0;115.9695;0.94;0.18712029;7.83;3.89;0.84637382;1.0065;0.112;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;1.1;1;7;63360.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A040;600;10025;1003.0;31811.0;32814.0;35.0;30.0;0.58333333;289;6.883;0.1;0.162;0;111.62;0.9;0.25622255;7.91;3.9;0.85109807;1.0066;0.132;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;1.1;1;8;51900.0;78.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A042;1200;6189;8142.0;32376.0;40518.0;30.0;23.0;0.83333333;291;7.018;0.1;0.16;0;114.8155;0.9;0.30022057;7.75;3.93;0.83909821;1.0066;0.112;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;1.1;1;7;63410.0;104.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A044;600;10155;1809.0;27777.0;29586.0;34.0;18.0;0.5;280;6.966;0.1;0.144;0;108.154;0.89;0.37302372;7.65;3.99;0.81764763;1.0066;0.126;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;3.1;3;11;52230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A041;600;10246;24934.0;8375.0;33309.0;34.0;29.0;0.41666667;291;6.96;0.1;0.136;0;112.5815;0.85;0.41707556;7.69;3.96;0.80361866;1.0065;0.104;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.1;2;7;52280.0;0.0;0.0;0.0;0.0;82.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A046;600;10207;28338.0;5245.0;33583.0;25.0;18.0;1.2;290;6.94;0.2;0.192;0;119.398;0.92;0.66984075;7.81;3.9;0.91497851;1.0066;0.135;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.2;2;4;52190.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A047;600;10170;25075.0;9000.0;34075.0;36.0;20.0;1.26666667;291;6.891;0.1;0.157;0;112.7435;0.93;0.5214872;7.86;3.93;0.78305597;1.0066;0.11;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;3.1;3;3;52150.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A045;600;10154;24433.0;9495.0;33928.0;28.0;23.0;1.96666667;292;6.948;0.1;0.148;0;111.46;0.88;0.4860661;7.78;3.93;0.88902758;1.0066;0.123;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.1;2;11;52220.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A048;1200;6167;24760.0;15201.0;39961.0;33.0;26.0;1.65;293;6.934;0.1;0.156;0;119.575;0.91;0.24434719;7.8;3.85;0.89490034;1.0066;0.141;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;1.1;1;11;63000.0;84.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A049;600;10054;6012.0;27186.0;33198.0;38.0;36.0;1.41666667;290;6.943;0.1;0.154;0;115.184;0.88;0.23024167;7.79;3.88;0.94161526;1.0066;0.116;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;3.1;3;9;51570.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A050;1200;5810;6042.0;30414.0;36456.0;42.0;37.0;1.88333333;289;7.058;0.1;0.131;0;120.204;0.84;0.27596874;7.7;3.92;0.91500219;1.0066;0.109;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;1.1;1;8;59760.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A051;1200;6205;32242.0;10119.0;42361.0;90.0;41.0;2.11666667;291;6.932;0.1;0.164;0;118.5535;0.88;0.29782082;7.71;3.89;0.83277559;1.0065;0.136;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.2;2;7;63460.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A052;600;10188;20934.0;12526.0;33460.0;43.0;48.0;0.81666667;292;6.929;0.1;0.143;0;115.4425;0.87;0.38954793;7.76;3.81;0.78794116;1.0065;0.128;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;1.2;1;11;52130.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A053;1200;6165;31884.0;10244.0;42128.0;46.0;41.0;1.43333333;290;6.928;0.1;0.136;0;118.3695;0.84;0.2186126;7.67;3.91;0.85233893;1.0064;0.113;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.1;2;5;63100.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A054;1200;5764;17021.0;21580.0;38601.0;55.0;43.0;1.05;288;6.887;0.1;0.151;0;121.143;0.89;0.23911257;7.74;3.83;0.88472539;1.0065;0.12;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.2;2;4;58840.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A055;600;10181;29554.0;4005.0;33559.0;46.0;44.0;0.98333333;290;6.941;0.2;0.203;0;112.776;0.88;0.26625787;7.69;3.88;0.92116273;1.0073;0.144;3_after_CP2_Jul2023;1_before_PR2583066;1_outine;2.1;2;11;52090.0;0.0;0.0;0.0;0.0;96.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A056;1200;6195;27935.0;13772.0;41707.0;56.0;49.0;1.05;289;6.966;0.1;0.17;0;117.0755;0.89;0.09364495;7.68;3.81;0.91790031;1.0063;0.125;3_after_CP2_Jul2023;2_after_PR2583066;1_outine;1.1;1;2;63410.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A057;600;10165;16495.0;18429.0;34924.0;57.0;55.0;1.03333333;291;6.903;0.2;0.189;0;116.707;0.78;0.19559902;7.68;3.71;1.01376128;1.0065;0.124;3_after_CP2_Jul2023;2_after_PR2583066;1_outine;1.1;1;9;52080.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A058;600;10177;14823.0;20291.0;35114.0;58.0;51.0;1.18333333;289;6.914;0.2;0.191;0;113.5365;0.93;0.32603445;7.69;3.68;0.8996706;1.0065;0.135;3_after_CP2_Jul2023;2_after_PR2583066;1_outine;1.2;1;7;52180.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A060;200;10021;12694.0;;12694.0;34.0;;0.66666667;290;6.892;0.1;0.065;0;43.957;0.9;0.33802101;7.74;4.03;0.30796211;1.0064;;3_after_CP2_Jul2023;2_after_PR2583066;1_outine;2.1;2;9;52030.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A059;1200;5801;10173.0;29124.0;39297.0;59.0;57.0;1.13333333;295;6.948;0.1;0.183;0;122.871;0.85;0.17278618;7.73;3.89;0.93095265;1.0063;0.15;3_after_CP2_Jul2023;2_after_PR2583066;1_outine;3.1;3;4;59420.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
